name,marca,descrizione,image_url
SILNOVO,Boero,Silnovo è una pittura antialga a base di silicato di potassio e stabilizzatori organici con elevata permeabilità al vapore acqueo e basso assorbimento d’acqua. Idonea per il restauro di edifici storici e di rilevanza artistica e architettonica. Applicabile anche su supporti precedentemente trattati con pitture sintetiche o in emulsione. Speciali additivi proteggono il film contro l’aggressione di alghe e muffe. Conforme alle norme DIN 4108-3 (protezione delle facciate) e DIN 18363 secondo cui un prodotto si può definire minerale se contiene meno del 5% di sostanze organiche. Conforme alle norme EN 15457 (resistenza alla crescita dei funghi) e UNI EN 15458 (resistenza alla crescita delle alghe). Con certificato di qualità ambientale EPD®.,N/D
SILNOVO INTONACO 1.0,Boero,Silnovo Intonaco 1.0 è un rivestimento a spessore antialga a base di polisilicati di potassio contraddistinto da elevata permeabilità al vapore ed elevata idrorepellenza. La presenza di cariche a curva granulometrica controllata permette di uniformare e mascherare supporti disomogenei e irregolari. Speciali additivi proteggono il film dall’aggressione di alghe e muffe. L’ottima adesione su tutti i tipi di supporto murario rende il prodotto particolarmente indicato per la ristrutturazione di edifici storici e per la tinteggiatura di costruzioni moderne. Conforme alle norme DIN 4108-3 (protezione delle facciate) e DIN 18363 secondo cui un prodotto si può definire minerale se contiene meno del 5% di sostanze organiche. Conforme alle norme UNI EN 15457 (resistenza alla crescita dei funghi) e UNI EN 15458 (resistenza alla crescita delle alghe). Con certificato di qualità ambientale EPD®.,N/D
SILNOVO FONDO 332,Boero,"Silnovo Fondo 332 è un fondo consolidante a base di polisilicati di potassio idrofobizzante all’acqua. Contraddistinto da eccellente permeabilità al vapore acqueo, è ideale per diminuire e uniformare i diversi assorbimenti del supporto. Riduce la migrazione, verso la superficie, dei sali prodotti dalla carbonatazione del supporto, nel caso di intonaci nuovi non ancora perfettamente maturi. Con certificato di qualità ambientale EPD®. Risponde ai Criteri Ambientali Minimi (C.A.M.) necessari per l’affidamento di servizi di progettazione e lavori per la costruzione, ristrutturazione e manutenzione di edifici pubblici, secondo il D.M. del 23 giugno 2022 (si rimanda alla scheda tecnica del prodotto).",N/D
SILNOVO VELATURA,Boero,"Silnovo Velatura è una pittura decorativa effetto velatura universale, che consente di ottenere con estrema facilità e rapidità di esecuzione effetti decorativi di grande pregio ed elevata resistenza nel tempo. La natura minerale del legante, oltre a garantire un’ottima adesione al supporto, assicura un’elevatissima permeabilità al vapore acqueo. Il prodotto può essere applicato sia su fondi di natura minerale che di natura polimerica. Conforme alla norma DIN 4108-3 (protezione delle facciate). Con certificato di qualità ambientale EPD®.",N/D
UVIFLEX PITTURA,Boero,"Uviflex Pittura è una pittura elastomerica antialga con ottimo potere coprente e ottima resistenza agli agenti atmosferici a duplice reticolazione: una superficiale indotta dai raggi UV, che conferisce ottima idrorepellenza, e una chimica, in profondità, che conferisce elasticità, anche alle basse temperature. È idonea per la protezione e l’impermeabilizzazione di edifici nuovi o in ristrutturazione e fabbricati in cemento armato. Copre e resiste a cavillature dinamiche fino a 300 μ. Speciali additivi proteggono il film da muffe.
Conforme alle norme UNI EN 15457 (resistenza alla crescita dei funghi) e UNI EN 15458 (resistenza alla crescita delle alghe). Con certificato di qualità ambientale EPD®.",N/D
UVIFLEX INTERMEDIO,Boero,"Uviflex Intermedio è una pittura elastomerica intermedia antialga ideale per contenere e mascherare cavillature e microfessure dinamiche del supporto. È caratterizzata da elevata resistenza alle fessurazioni ed è in grado di uniformare supporti disomogenei e irregolari. Speciali additivi proteggono il film dall’aggressione di alghe e muffe. È idonea per edifici nuovi o in manutenzione su intonaco civile, rustico, cemento armato e fibrocemento. Conforme alle norme UNI EN 15457 (resistenza alla crescita dei funghi) e UNI EN 15458 (resistenza alla crescita delle alghe). Con certificato di qualità ambientale EPD®.",N/D
UVIFLEX INTONACO 1.0,Boero,"Uviflex Intonaco 1.0 è una finitura elastomerica antialga a spessore contraddistinta da ottima idrorepellenza, bassa presa di sporco ed è idonea per la protezione e l’impermeabilizzazione di edifici nuovi o in manutenzione anche in cemento armato. È caratterizzata da ottimo potere riempitivo e resistenza agli agenti atmosferici, uniforma le irregolarità del supporto ed eventuali rappezzi. Speciali additivi proteggono il film dall’aggressione di alghe e muffe.
Rispondente alle norme francesi NFP 84403, rif. DTU 42.1, sulla protezione e impermeabilizzazione delle facciate. Conforme alle norme UNI EN 15457 (resistenza alla crescita dei funghi) e UNI EN 15458 (resistenza alla crescita delle alghe). Con certificato di qualità ambientale EPD®.",N/D
FONDO P378,Boero,"Fondo P378 è un fondo pigmentato a base di resine acriliche ideale come primer per la realizzazione di finiture con prodotti a spessore acrilici, acrilsilossanici, elastomerici e rivestimenti tradizionali. Conferisce ai supporti uniformità di coloritura, semplificando la copertura dei prodotti di finitura. Permette di uniformare l’assorbimento delle malte cementizie prima delle successive applicazioni. Con certificato di qualità ambientale EPD®. Risponde ai Criteri Ambientali Minimi (C.A.M.) necessari per l’affidamento di servizi di progettazione e lavori per la costruzione, ristrutturazione e manutenzione di edifici pubblici, secondo il D.M. del 23 giugno 2022 (si rimanda alla scheda tecnica del prodotto).",N/D
B.BETON,Boero,"B.Beton è una pittura per cemento armato anticarbonatazione a base di plastoriti micronizzate con resistenze superiori agli agenti atmosferici e agli alcali, buona permeabilità al vapore acqueo e basso assorbimento d’acqua. Grazie all’elevata resistenza alla diffusione della CO₂, è un eccellente protettivo anticarbonatazione, ideale in particolare per la protezione e la conservazione dei manufatti in cemento armato. Speciali additivi proteggono il film dall’aggressione di alghe e muffe.
Conforme alla norma DIN 4108-3 sulla protezione delle facciate, conforme alle norme UNI EN 15457 (resistenza alla crescita dei funghi) e UNI EN 15458 (resistenza alla crescita delle alghe) e dotata di certificato di qualità ambientale EPD®. Risponde ai Criteri Ambientali Minimi (C.A.M.) necessari per l’affidamento di servizi di progettazione e lavori per la costruzione, ristrutturazione e manutenzione di edifici pubblici, secondo il D.M. del 23 giugno 2022 (si rimanda alla scheda tecnica del prodotto).",N/D
FONDO P378,Boero,"Fondo P378 è un fondo pigmentato a base di resine acriliche ideale come primer per la realizzazione di finiture con prodotti a spessore acrilici, acrilsilossanici, elastomerici e rivestimenti tradizionali. Conferisce ai supporti uniformità di coloritura, semplificando la copertura dei prodotti di finitura. Permette di uniformare l’assorbimento delle malte cementizie prima delle successive applicazioni. Con certificato di qualità ambientale EPD®. Risponde ai Criteri Ambientali Minimi (C.A.M.) necessari per l’affidamento di servizi di progettazione e lavori per la costruzione, ristrutturazione e manutenzione di edifici pubblici, secondo il D.M. del 23 giugno 2022 (si rimanda alla scheda tecnica del prodotto).",N/D
FONDO 140,Boero,"Fondo 140 è un fondo consolidante universale non pigmentato a solvente, a base di speciali resine acriliche. Si applica su supporti nuovi per contenere l’eventuale alcalinità residua delle malte cementizie e per uniformare gli assorbimenti. Sui supporti vecchi si applica per migliorare l’ancoraggio dei prodotti di finitura e per consolidare superfici leggermente sfarinanti o poco coerenti.",N/D
BC 413,Boero,"BC 413 sono delle paste coloranti universali polimeriche per vernici ad alta concentrazione, a base di pigmenti organici e inorganici e compatibili con un largo spettro di prodotti vernicianti, dalle idropitture agli smalti a solvente. Sono caratterizzate da ampia copertura dello spazio colore e alta concentrazione pigmentaria. Sono resistenti alla luce e agli agenti atmosferici. Possiedono un basso contenuto di V.O.C.
Da utilizzare esclusivamente in sistemi tintometrici commercializzati da Boero Bartolomeo nei prodotti e secondo le formulazioni indicate dal sistema stesso.",N/D
BC 411,Boero,"BC 411 sono delle paste coloranti per prodotti vernicianti a solvente, a base di pigmenti organici o inorganici e compatibili con prodotti vernicianti a solvente. Con alta concentrazione pigmentaria, ottima copertura nelle aree giallo – arancio – rosso e buona resistenza alla luce e alle condizioni ambientali.
Da utilizzare esclusivamente in sistemi tintometrici commercializzati da Boero Bartolomeo nei prodotti e secondo le formulazioni indicate dal sistema stesso.",N/D
BC 414,Boero,"BC 414 sono delle paste coloranti specifiche per pitture e vernici all'acqua, a base di pigmenti organici o inorganici in dispersione acquosa. Totale compatibilità con i prodotti per esterni (coloranti inorganici) ed eccellente resistenza alla luce e agli agenti atmosferici (coloranti inorganici). Dotate di ottima copertura nelle aree giallo - arancio - rosso.
Da utilizzare esclusivamente in sistemi tintometrici commercializzati da Boero Bartolomeo nei prodotti e secondo le formulazioni indicate dal sistema stesso.",N/D
